id,name_en,name_ar,category,subcategory,description,website,instagram,facebook,phone,email,address,city,governorate,lat,lng,opening_hours,price_level,ordering_url,booking_url,menu_url,rating,source,confidence,last_updated,luxury_score,family_score,tourist_score,student_score,corporate_score,gift_suitability
f112bf38-1048-4856-8ef9-304a316762a8,Mawdoo3,موضوع,Technology,Arabic Content Platform,"Jordan's largest Arabic online content publisher; 50M+ monthly active users; 300 full-time employees and 6,000+ freelance writers; raised $23.5M in Series B funding",https://mawdoo3.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,0,False
8a9c03a5-bb17-4f4f-9d04-86fdd28dde45,Jamalon,جمالون,Technology,E-Commerce / Books,MENA's largest Arabic and English online bookstore founded in 2010; 10M+ publications available; raised $15.2M in Series B funding,https://www.jamalon.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
949d0089-cbe5-4e07-b538-74fa5eed3a71,Gamiphy,غامفاي,Technology,MarTech / Gamification,User engagement and retention platform with gamification tools; integrates mini-games and loyalty systems; serves brands across MENA,https://gamiphy.co/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
01bd04ac-90c5-43d4-83e1-2453917b8912,Kharabeesh,خربيش,Technology,Digital Media / Animation,One of the first companies to create animated and video Arabic content; founded in 2008 in Amman; produces Arabic digital content for MENA audiences,https://www.kharabeesh.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ab760e7b-eafc-4110-80e7-cff9438d50af,Abwaab,أبواب,Technology,EdTech,"Online platform providing interactive, personalized learning experiences for K-12 students; aimed at transforming education beyond traditional classrooms in Jordan and MENA",https://www.abwaab.me/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,3,0,False
9f66277d-0889-49dd-8b3b-b48e79eac316,Estarta Solutions,استارتا,Technology,IT Outsourcing / BPO,"IT consulting and outsourcing company headquartered in Amman; 1,327 employees; operates in 6 countries; specializes in BPO, managed services, and system integration; Microsoft-invested",https://www.estarta.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
d41acb86-932a-4def-ae9c-75d72c868b40,Aspire IT Services,أسباير,Technology,IT Consulting,"Niche technology consulting firm established in 2002 in Amman; trusted partner for major companies in MENA and US; serves banking, fintech, e-commerce, telecom, government, and health sectors",https://aspire.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
45760ce3-d8b3-4cfa-93f5-3dc8bd1dbf32,Optimiza,أوبتيميزا,Technology,ICT Solutions,"Leading ICT solutions provider with 42+ years of experience; 450+ experts; serves health, government, finance, telecom, and education sectors; integration of 9 technology providers",https://www.optimiza.me/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,0,False
bb5e5162-64e7-4605-b502-55fe82b93468,Careem,كريم,Technology,Ride-Hailing / Super App,"Ride-hailing, mass transportation, delivery, and payments platform operating across 120+ cities including Amman, Irbid, and Zarqa; launched in Jordan in 2015; now part of Uber",https://www.careem.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a1be75af-4adb-4fa5-995b-852fced76da9,Talabat Jordan,طلبات الأردن,Technology,Food Delivery Platform,Top food delivery platform in Jordan; connects users with hundreds of restaurants and groceries across Amman and other cities; real-time delivery tracking,https://www.talabat.com/jordan,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a090fe83-1b28-457d-811f-8c0abf933259,Zain Jordan,زين الأردن,Technology,Telecommunications,Jordan's market-leading mobile operator with 46%+ subscriber share; first to launch 5G in Jordan; operates Zain Cash digital payments platform,https://www.jo.zain.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
58bec13a-b373-4a0a-bd9c-3c61cbe2f8c0,Orange Jordan,أورانج الأردن,Technology,Telecommunications,"Second largest mobile operator in Jordan with 28% subscriber share; provides mobile, fixed telephony, internet, and digital financial services; 20+ years in Jordan",https://orange.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
1014583a-140f-46de-9040-3de77f124359,Umniah,أمنية,Technology,Telecommunications,"Third mobile operator in Jordan with 26.5% market share; owned by Bahrain's Batelco Group; competitive pricing; offers 4G, fiber, and fintech through UWallet",https://www.umniah.com/,,,+962 6 2002000,,"Amman, Jordan",Amman,Amman,,,,budget,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,1,True
aceef4ca-4994-44fc-a663-37ac5180306d,MakanE,مكاني,Technology,E-Commerce Platform,"E-commerce platform for building online stores, mobile apps, and growth support; no technical expertise required; includes payment and shipment integrations",https://makane.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
6b7980f6-a54c-479a-b135-eec0ed311ac2,Arab Bank,البنك العربي,Government,Commercial Bank,One of Jordan's and the Arab world's largest and oldest banks; established 1930; 600+ global branches; headquartered in Amman,https://www.arabbank.com/,,,+962-6-5600000,,"Shmeisani, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
8f10da16-d861-4aff-92dd-2bec52d0fb61,Housing Bank for Trade and Finance,بنك الإسكان للتجارة والتمويل,Government,Commercial Bank,"Established in 1973; one of Jordan's leading banks with the largest branch network; offers retail, corporate, and investment banking",https://www.hbtf.com/,,,+962 6 5005555,,"Amman, Jordan",Amman,Amman,31.9410305,35.8841358,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
0c0db5c3-bc15-46fe-b268-9af2e9bfb201,Cairo Amman Bank,بنك القاهرة عمان,Government,Commercial Bank,"Trusted financial partner since 1960; 94 branches in Jordan, 22 in Palestine, 1 in Bahrain; ranked 8th locally among Arab banks",https://www.cab.jo/,,,+962 6 5007777,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
e88f69b2-2f60-42fa-8f2f-0f05fca4ecfe,Jordan Islamic Bank,البنك الإسلامي الأردني,Government,Islamic Bank,One of Jordan's leading Islamic banks offering Sharia-compliant financial products and services,https://www.jordanislamicbank.com/,,,+962 6 5677377,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
c33cfaed-4268-4429-9292-78cedd975c3c,Bank of Jordan,بنك الأردن,Government,Commercial Bank,"Established Jordanian commercial bank offering retail, corporate, and investment banking services",https://www.bankofjordan.com/,,,+962 6 5696277,,"Amman, Jordan",Amman,Amman,31.9509151,35.9225062,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
4202a27b-27ea-420b-a974-6d41becff7a3,Capital Bank of Jordan,بنك كابيتال,Government,Commercial Bank,"Jordan-based commercial bank offering retail, corporate, and digital banking services",https://www.capitalbank.jo/,,,+962 6 5100200,,"Amman, Jordan",Amman,Amman,31.962879,35.905836,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,True
e2af1e70-a27c-4ab6-98cf-1cb15f77c992,Royal Jordanian Airlines,الملكية الأردنية,Government,National Airline,Jordan's flag carrier established in 1963; operates 500+ weekly flights from Amman's Queen Alia International Airport; member of oneworld alliance,https://www.rj.com/,,,,,"Queen Alia International Airport, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
b9b9a53a-1d10-49b9-a3be-82bbedb37139,Queen Alia International Airport,مطار الملكة علياء الدولي,Government,International Airport,Jordan's largest airport located 30km south of Amman; IATA code AMM; main hub for Royal Jordanian and Jordan Aviation; serves millions of passengers annually,https://www.qaiairport.com/,,,,,"Zizya, 30km south of Amman, Jordan",Zizya,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
78d19816-4c3a-459d-bb67-c63c99ff32c7,National Electric Power Company (NEPCO),الشركة الوطنية للكهرباء,Government,Electricity Utility,State-owned company owning and operating Jordan's national electrical transmission grid; single-buyer of the electrical system,https://www.nepco.com.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
f9b69915-1311-4080-8d18-5168bcb4e1d5,Ministry of Tourism and Antiquities,وزارة السياحة والآثار,Government,Ministry,"Jordanian government ministry responsible for tourism policy, development of tourist sites, and preservation of antiquities",https://www.mota.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,3,0,0,False
a994df40-ed18-4b09-9097-f1ba7c5f36bb,Ministry of Health Jordan,وزارة الصحة,Government,Ministry,"Jordanian government ministry overseeing all public health services, hospitals, and health policy in the kingdom",https://moh.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
6ade7e20-fd74-4909-a5a7-481d20425544,Ministry of Higher Education and Scientific Research,وزارة التعليم العالي والبحث العلمي,Government,Ministry,Jordanian ministry responsible for regulating and developing higher education institutions and scientific research,https://www.mohe.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,0,False
9161b117-e690-4a22-b5b4-2e161ddf7dd1,Ministry of Digital Economy and Entrepreneurship,وزارة الاقتصاد الرقمي والريادة,Government,Ministry,"Jordanian ministry overseeing digital economy policy, ICT infrastructure, and entrepreneurship support",https://modee.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ce2e9e70-94a7-4ac3-adc4-b1ff9a9b63d1,Central Bank of Jordan,البنك المركزي الأردني,Government,Central Bank,"Jordan's monetary authority responsible for monetary policy, currency issuance, banking regulation, and financial stability",https://www.cbj.gov.jo/,,,+962-6-4630301,,"King Hussein Street, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
92ed2508-d138-42a1-9ee6-5def61bf4692,Hashem Restaurant,مطعم هاشم,Food,Traditional Jordanian Restaurant,Iconic downtown Amman institution open for 50+ years; famous for the best falafel and hummus in Jordan; open 24/7; frequently visited by royalty and tourists alike,,,,,,"Al-Amir Mohammed Street, Downtown, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,2,0,0,False
d98d96d8-d0ea-4f81-8817-186088dd6cd7,Fakhreldin Restaurant,مطعم فخر الدين,Food,Fine Dining / Lebanese,Amman's most prestigious restaurant in a historic former Prime Minister's residence; 100+ food items on the menu; known for exquisite Lebanese mezze and grilled meats; summer garden dining,https://www.fakhreldeen.com/,,,,,"Taha Hussein Street, Jabal Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
58b96a5c-6c39-4caa-bde5-9d41a68f234f,Sufra Restaurant,مطعم سفرة,Food,Traditional Jordanian Restaurant,Traditional Jordanian cuisine in a historic villa on Rainbow Street; indoor and outdoor seating with rooftop views of Amman; frequently visited by the Jordanian royal family,https://www.sufra-amman.com/,,,,,"26 Al Rainbow Street, Jabal Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,1,0,0,0,False
bc7852c2-373a-419d-b092-47f89cc5d88f,Habibah Sweets,حلويات حبيبة,Food,Sweets / Desserts Chain,Iconic Amman sweets shop famous for knafeh and authentic Jordanian desserts; original downtown branch and multiple locations across Amman,,,,,,"Al Hazar Street 2, Downtown Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5ff86fb4-99f6-4fa6-bf46-1a33c66724ce,Al Quds Restaurant,مطعم القدس,Food,Traditional Jordanian Restaurant,Famous for the best mansaf (Jordan's national dish of lamb with yogurt and rice) and falafel sandwiches; walking distance from downtown souks; affordable local favorite,,,,,,"Al-Malek al-Hussein Street, Downtown, Amman, Jordan",Amman,Amman,,,,budget,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,0,False
9ad20279-17a6-4a83-bc02-219bd703298e,Reem Al Bawadi,ريم البوادي,Food,Lebanese/Jordanian Restaurant Chain,Well-known restaurant chain on Mecca Street specializing in Lebanese and Middle Eastern cuisine; family-friendly atmosphere; acclaimed for its grills and mezze,https://www.reemalbawadi.com/,,,,,"Mecca Street, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,2,0,0,0,False
d6bd55f9-e4ad-41d2-aba1-8b9a0418c4c6,Books@Café,بوكس كافيه,Food,Café,Trendy café on Rainbow Street; hub for young locals and international visitors; serves Italian food alongside coffee; known for its diverse menu and book-themed atmosphere,https://www.booksatcafe.com/,,,,,"Rainbow Street, Jabal Amman, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
637eac7d-003d-4f58-ac44-0190efb2190f,Levant Restaurant,مطعم ليفانت,Food,Mediterranean / Fine Dining,Upscale restaurant near 3rd Circle specializing in kebabs and seafood including grilled langoustine and mixed grill; attracts business clientele,,,,,,"3rd Circle, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
4b97f376-273e-4dcb-bd42-6f8e5cd5a184,Jasmine House Restaurant,مطعم بيت الياسمين,Food,Mediterranean / Art Café,Set in a 1950s villa with art exhibitions; Mediterranean and Italian cuisine; known for fresh jasmine tea; BYOB policy,,,,,,"26 Al-Baouneyah Street, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,0,True
d7021e07-c0d2-4c81-b7fe-b12a2b3dca20,Shams El Balad,شمس البلد,Food,Farm-to-Table / Jordanian,Popular farm-to-table Amman restaurant using seasonal locally-sourced ingredients; known for healthy Jordanian cuisine and vibrant atmosphere,https://www.shamsalbalad.com/,,,,,"Jabal Amman, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
5176a09f-63ff-43f2-98fa-ae3922549894,City Mall Amman,سيتي مول عمان,Food,Shopping Mall,"Major shopping mall in Amman opened in 2006; 160,000 m² with 55,000 m² leasable space; features local and international brands, food court, and entertainment",https://www.citymall.com.jo/,,,,,"Airport Road, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
ec2514ac-d79c-452d-bf0d-81ee8710e3e7,Mecca Mall,ميكا مول,Food,Shopping Mall,"One of Jordan's largest shopping malls; 65,000 m² on Mecca Street; 450+ well-known brands; major retail and dining destination in Amman",https://www.meccamall.com.jo/,,,,,"Mecca Street, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,1,0,0,0,0,False
e02d951a-e54e-4f67-a727-e297646c0fb7,Abdali Boulevard,بوليفار عبدلي,Tourism,Mixed-Use Development / Shopping,"Amman's new downtown; a $5 billion mixed-use development with shopping, dining, hotels, offices, and entertainment; one of the most popular spots in Amman",https://www.theabdali.com/,,,,,"Abdali, Central Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,3,0,1,False
f852cd69-2097-4430-8e62-de6fba314896,Jo Academy,جو أكاديمي,Technology,EdTech,Virtual classroom platform offering interactive learning for primary through university students; designed for Jordan's education sector,https://www.joacademy.com/en,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,4,0,False
e1529f3e-a238-40ff-a1cf-0d0b5a951ad3,WashyWash,واشي واش,Technology,Eco-Friendly Services / On-Demand,On-demand eco-friendly cleaning service using biodegradable materials and non-toxic agents; sustainability-focused startup based in Amman,https://www.washywash.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
8aa85c16-9335-49cd-9615-987b42c61bca,Zarqa University,جامعة الزرقاء,Education,Private University,"Private university in Zarqa governorate offering programs in sciences, engineering, law, and business administration",https://www.zu.edu.jo/,,,,,"Zarqa, Jordan",Zarqa,Zarqa,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,1,False
c9c29c4f-10ea-4a8f-ac41-59cfc12c0fd3,Jadara University,جامعة جدارا,Education,Private University,"Private university in Irbid offering programs in information technology, business, arts, and sciences",https://www.jadara.edu.jo/,,,,,"Irbid, Jordan",Irbid,Irbid,32.4220862,35.9466963,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,1,False
aadf9daf-790b-4598-871f-422f6b65fbcc,Jerash University,جامعة جرش,Education,Private University,"Private university located in Jerash governorate; offers programs in humanities, sciences, and law",https://www.jpu.edu.jo/,,,,,"Jerash, Jordan",Jerash,Jerash,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
b6183818-39ef-4316-af48-17d905bcdc8c,Al Hussein Technical University,جامعة الحسين التقنية,Education,Public University,Specialized technical university in Amman focused on vocational and technical education programs,https://htu.edu.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
7659b827-ced0-4085-94b4-eccef9a98d30,Amman Arab University,جامعة عمان العربية,Education,Private University,Private university in Amman offering graduate and undergraduate programs across multiple disciplines,https://www.aau.edu.jo/,,,,,"Amman, Jordan",Amman,Amman,32.1144002,35.8819709,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
513ab7c0-9e81-4fc3-9d80-566dfd1df75b,Al-Ein Hospital,مستشفى العين,Healthcare,Private Hospital,"Private hospital in Amman with 200+ beds; specializes in orthopedics, general surgery, emergency medicine, and cardiology",,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
a17adbf1-d1c0-4bbc-984e-475b1ba857d6,Al-Kindi Hospital,مستشفى الكندي,Healthcare,Private Hospital,"Private hospital in Amman with 200+ beds; offers surgery, cardiology, pediatrics, and obstetrics & gynecology",,,,,,"Amman, Jordan",Amman,Amman,31.9688992,35.9120413,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
289990f7-e544-4116-b8d6-5720d863e307,Al-Maqased Hospital,مستشفى المقاصد,Healthcare,Private Hospital,"Private hospital in Amman with 250+ beds; provides general surgery, pediatrics, cardiology, and obstetrics & gynecology",,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
7bee5e5f-6068-4454-ac4f-27149e2e1232,Petra Tours Co.,شركة بيترا للسياحة,Tourism,Tour Operator,"Jordan-based incoming tour operator representing international operators; specializes in archaeological, pilgrimage, cultural, nature, adventure, and diving tours",https://www.petratours.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,1,0,3,0,1,True
f1fff31f-41d7-46f3-8bc9-c0d2dded4eda,iMENA Digital,آي مينا,Technology,Digital Technology / Mobile Development,"Technology powerhouse founded in 2013; builds and scales digital businesses across Jordan and MENA; 150+ employees; partners include AWS, Google, and Shopify; key clients include Opensooq",https://www.imenahub.com/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
856b1ec5-f066-4df2-97b8-ada459fd81b0,Ministry of Education Jordan,وزارة التربية والتعليم,Government,Ministry,Jordanian government ministry responsible for all aspects of public school education across the kingdom,https://www.moe.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
b4b544ab-61ab-4060-89f5-c43084e40a3a,Ministry of Interior Jordan,وزارة الداخلية,Government,Ministry,"Jordanian government ministry overseeing internal security, civil affairs, border control, and governorate administration",https://moi.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,31.9952477,35.9262622,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
28a55193-eac3-4a0f-8ae9-75771863e662,Ministry of Finance Jordan,وزارة المالية,Government,Ministry,"Jordanian government ministry responsible for fiscal policy, public finances, and budget management",https://www.mof.gov.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,budget,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,1,0,False
0de97438-8516-4097-889e-77ab4bc43f61,Jordan Ahli Bank,البنك الأهلي الأردني,Government,Commercial Bank,Established Jordanian bank offering retail and corporate banking services across multiple branches,https://www.ahli.com/,,,+962 6 5638800,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
80f54205-3e35-4c59-9034-6404c61c700a,Bank al Etihad,بنك الاتحاد,Government,Commercial Bank,"Jordanian commercial bank offering retail, corporate, and digital banking services",https://www.bankaletihad.com/,,,+962-6-5607011,,"Amman, Jordan",Amman,Amman,31.95622,35.9283857,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
7a4d3f63-5b60-4dd2-91cc-63dc50f6fda5,Safwa Islamic Bank,بنك صفوة الإسلامي,Government,Islamic Bank,Jordanian Islamic bank offering Sharia-compliant banking products and services,https://www.safwabank.com/,,,+962 6 4602200,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
748909af-4147-44ad-a880-6039f5df9f2b,Applied Science Private University,جامعة العلوم التطبيقية الخاصة,Education,Private University,"First private university in Jordan (founded 1989 alongside Al-Ahliyya); offers programs in information technology, engineering, pharmacy, and law",https://www.asu.edu.jo/,,,,,"Shafa Badran, Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
32cfe450-3797-4b3c-9144-4e4de080f6ab,INVESTBANK,بنك الاستثمار,Government,Commercial Bank,"Jordanian bank focusing on investment, corporate, and retail banking",https://www.investbank.jo/,,,+962 6 5665145,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,1,False
b2ae99d7-1497-491b-b21d-7c7bfe1b4603,Al al-Bayt University,جامعة آل البيت,Education,Public University,"Public university in Mafraq governorate; offers programs in Islamic studies, humanities, sciences, and education",https://www.aabu.edu.jo/,,,,,"Mafraq, Jordan",Mafraq,Mafraq,32.3388018,36.2355101,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
ffbf2d5a-3c47-4ab3-9d50-fc3b14cb9e48,Jordan River Foundation,مؤسسة نهر الأردن,Government,NGO / Social Development,"Royal NGO established by Queen Noor; focuses on community development, child protection, women empowerment, and handicrafts; operates Jordan River Designs brand",https://www.jordanriver.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,0,0,False
e43698a8-df6c-4550-831b-dfef290caf08,Crown Prince Foundation,مؤسسة ولي العهد,Government,Royal Foundation / Education,"Jordan's Royal foundation focusing on youth empowerment, education, vocational training, and entrepreneurship programs",https://www.crownprince.jo/,,,,,"Amman, Jordan",Amman,Amman,,,,,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,0,2,0,False
5634cea7-4c2e-43ac-94e8-dc33f0154f19,Zeina Desert Lodge,زينا ديزيرت لودج,Tourism,Desert Camp / Glamping,"Luxury Wadi Rum accommodation offering desert tents, domes, and luxury suites with private terraces, air conditioning, and bathrobes",https://www.zeinadesertlodge.com/,,,,,"Wadi Rum Protected Area, Aqaba Governorate, Jordan",Wadi Rum,Aqaba,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,1,0,3,0,0,False
c8ed8d20-4cd1-4cec-8ffa-bb28674f81fb,Hasan Zawaideh Camp,مخيم حسن الزوايدة,Tourism,Desert Camp,Traditional Bedouin camp in Wadi Rum offering private and shared tents plus martian-style tents; communal dinners cooked in underground Zarb ovens and local entertainment,https://www.hasanzawaidehcamp.com/,,,,,"Wadi Rum Protected Area, Aqaba Governorate, Jordan",Wadi Rum,Aqaba,,,,,,,,,web_discovery:tourism_healthcare_govt,medium,2026-06-07T11:42:18.228630Z,0,0,3,0,0,False
bed27bbb-6763-46ee-aecf-4d0ea71ddfdc,Wadi Rum Bedouin Camp,مخيم وادي رم البدوي,Tourism,Desert Camp,"Budget-friendly traditional Bedouin camp in Wadi Rum; shared bathrooms, common area with fireplace, traditional Jordanian meals",https://www.wadirumbedouincamp.com/,,,,,"Rum Village, Wadi Rum, Jordan",Wadi Rum,Aqaba,,,,budget,,,,,web_discovery:tourism_healthcare_govt,high,2026-06-07T11:42:18.228630Z,0,0,3,1,0,False
